NewsInEnglish,NewsInTamil,Category,CategoryInTamil
2018/Nov/54021-first-phase-elections-at-chattisgardh.txt,சத்தீஸ்கரில் முதல்கட்ட தேர்தல்... காலையிலேயே மக்கள் ஆர்வமுடன் வாக்களிப்பு,india, இந்தியா
2017/Oct/33058-donald-trump-expected-to-pressure-china-s-xi-jinping-to-rein-in-north-korea.txt,வட கொரியாவை கட்டுப்படுத்து‌ம் ஆற்றல் சீனாவுக்குதான் அதிகம்: ட்ரம்ப்,world, உலகம்
2018/Jul/49235-man-arrested-for-threating-to-be-a-homo-sexual.txt,ஓரினச்சேர்க்கைக்கு அழைத்து பணம் பறிப்பு ! விசாரணையில் அதிர்ச்சி அடைந்த காவல்துறை,tamilnadu, தமிழ்நாடு
2018/Dec/56158-pm-modi-as-open-india-s-longest-rail-road-bridge-in-assam.txt,ஆசியாவிலேயே 2வது மிகப் பெரிய ரயில் பாலத்தை திறந்தார் மோடி,india, இந்தியா
2018/Aug/49307-a-hospital-employee-as-bribery-of-handover-the-death-body-has-shocked.txt,உயிரிழந்தவர் உடலை ஒப்படைக்க லஞ்சம்: அதிர்ச்சி வீடியோ ,tamilnadu, தமிழ்நாடு
2018/Oct/52980-hyderabad-man-stabs-wife-outside-police-station-for-filing-harassment-complaint-against-him.txt,புகார் கொடுத்த மனைவியை கத்தியால் தாக்கிய கணவன் - காவல்நிலைய பரபரப்பு,india, இந்தியா
2018/Dec/56177-mk-stalin-inaugurate-dmk-panchayat-council-meeting.txt,திமுக ஊராட்சி சபைக் கூட்டம்: ஸ்டாலின் தொடங்கி வைக்கிறார்..!,tamilnadu, தமிழ்நாடு
2018/Dec/55384-law-for-ram-temple-only-option-those-in-power-must-keep-promise-rss-bhaiyaji-joshi.txt,“சொன்னபடி ராமர் கோயிலை கட்டுங்கள்” பாஜகவுக்கு ஆர்.எஸ்.எஸ் வேண்டுகோள்,india, இந்தியா
2018/Aug/50089-resul-pookutty-express-his-views-about-kerala-flood.txt,கேரள கனமழை.. ஆதங்கத்தை கொட்டித் தீர்த்த ரசூல் பூக்குட்டி..!,india, இந்தியா
2018/Apr/43274-army-helicopter-landed-in-agri-land.txt,வயலில் இறங்கிய ஹெலிகாப்டர்: ஊர் மக்கள் பீதி,tamilnadu, தமிழ்நாடு
2018/Jul/49240-pm-modi-stopped-bjp-mp-ashok-dohre-from-touching-his-feet.txt,பிரதமர் காலில் விழ முயன்ற பாஜக எம்பி: தடுத்து நிறுத்தி அறிவுரை வழங்கிய மோடி..!,india, இந்தியா
2017/May/19909-rajinikanths-next.txt,ரஜினிக்காக உருவாகும் தாராவி செட்!,cinema, சினிமா
2017/Mar/18449-iifa-awarda2017-spmuthuraman-tell-about-kushboo.txt,குஷ்பு தமிழ் கற்றது எப்படி? எஸ்.பி. முத்துராமன் பேச்சு,cinema, சினிமா
2018/Jan/39234-narendra-modi-govt-ends-haj-subsidy-says-will-use-funds-to-empower-minorities.txt,ஹஜ் பயணத்திற்கான மானியம் ரத்து: மத்திய அரசு அறிவிப்பு,india, இந்தியா
2018/May/45826-he-wanted-to-be-soldier-tuticorin-ranjith-family.txt,குண்டுகளுக்கு இரையானது ராணுவக் கனவு: தூத்துக்குடி இளைஞரின் சோகக் கதை..!,tamilnadu, தமிழ்நாடு
2018/Apr/43124-school-girl-commits-suicide-in-chennai.txt,தாய் திட்டியதால் சிறுமி தூக்கிட்டு தற்கொலை,tamilnadu, தமிழ்நாடு
2018/Sep/51724-pm-modi-inaugurates-medical-insurance-scheme-tomorrow.txt,பிரதமர் மோடி தொடங்கி வைக்கும் மருத்துவ பாதுகாப்பு திட்டம்,india, இந்தியா
2018/Nov/54648-iftda-to-take-decision-against-sajid-khan-and-alok-nath-within-a-week.txt,“மீ டூ விவகாரத்தில் ஒருவாரத்தில் முக்கிய முடிவு” - சங்கத் தலைவர் அறிவிப்பு ,cinema, சினிமா
2018/Nov/54553-mk-stalin-request-to-central-government-should-give-gaja-fund-for-tn.txt,“தமிழக அரசு கோரும் நிதியை மத்திய அரசு தரவேண்டும்” - ஸ்டாலின்,tamilnadu, தமிழ்நாடு
2018/Aug/50250-youth-suicide-in-vellore.txt,புது அறிவிப்பால் ஆசிரியர் பணிக்காக காத்திருந்தவர் தற்கொலை..!,tamilnadu, தமிழ்நாடு
2017/Jan/15547-india-defeat-england-by-three-wickets-in-first-odi.txt,கேப்டனாக வெற்றிக் கணக்கைத் தொடங்கிய கோலி,sports, விளையாட்டு
2016/Aug/9443-leaders-wishes-sindhu.txt,ஒலிம்பிக்கில் சாதித்த பி.வி.சிந்துவுக்குக் குவியும் பாராட்டுகள்,sports, விளையாட்டு
2017/Nov/34614-thameem-ansari-byte.txt,சோதனை அரசியல் பழிவாங்கும் நடவடிக்கை: தமீமுன் அன்சாரி,politics, அரசியல்
2017/Apr/19081-admk-logo-issue-no-intervention-in-central-govt-ttv-dinakaran.txt,சின்னம் முடக்கத்தில் மத்திய அரசின் தலையீடிருக்காது: டிடிவி தினகரன்,tamilnadu, தமிழ்நாடு
2018/Aug/49457-drunk-man-too-hungry-to-wait-eats-a-chicken-alive.txt,குடிபோதையில் கோழியை உயிரோடு தின்ற நபர்.. இரத்தத்தையும் குடித்தார்.!,india, இந்தியா
2018/Sep/51850-high-court-bench-do-not-have-rights-to-ordered-me-h-raja.txt,“என்னை ஆஜராக உத்தரவிட  அதிகாரம் இல்லை ஹெச்.ராஜா,tamilnadu, தமிழ்நாடு
2018/Apr/43198-mk-stalin-latest-tweet.txt,காவிரி நம் பிறப்புரிமை... ஓய மாட்டோம்.. ஸ்டாலின் உறுதி,politics, அரசியல்
2018/Jul/47885-transport-minister-nitin-gadkari-rules-out-stopping-highway-toll-collection.txt,“நல்ல ரோடு வேண்டுமா? சுங்கக்கட்டணம் கட்டுங்க” - நிதின் கட்காரி,india, இந்தியா
2018/Sep/51977-sanjay-dutt-and-hrithik-in-vikram-vedha-remake.txt,’விக்ரம் வேதா’ இந்தி ரீமேக்கில் ஹிர்த்திக்- சஞ்சய் தத்!,cinema, சினிமா
2018/Jul/48639-no-confidence-motion-in-parliament-narendra-modi-govt-ready-and-willing-to-take-on-opposition.txt,நம்பிக்கையில்லா தீர்மானம் -   பாஜக தைரியம்,india, இந்தியா
2017/May/19845-uttar-pradesh-dog-s-nature-call-leads-to-shooting-four-injured.txt,இதுக்கெல்லாமா துப்பாக்கிச் சூடு? அக்கப்போரா இருக்கே!,india, இந்தியா
2017/Mar/17403-rs-500-rs1000-notes-deposited-in-tirupati-temple-hundiyals.txt,"திருப்பதி கோவிலில் குவியும் பழைய ரூ 500, 1000 நோட்டுகள்",india, இந்தியா
2017/Apr/19357-jeyalalitha-in-apollo-hospital-sasikala-speaking-video-divakaran-s-son-reported.txt,அப்பல்லோவில் ஜெ. சசி பேசிய வீடியோ: திவாகரன் மகன் தகவல்,tamilnadu, தமிழ்நாடு
2018/Oct/52918-cellphone-robbery-in-chennai.txt,மனசாட்சியே இல்லாமல் செல்போனுக்காக முதியவரை தரதரவென இழுத்த இளைஞர்கள்..!,tamilnadu, தமிழ்நாடு
2017/Apr/19601-actor-rajinikanth-condolence-to-actor-vinod-khanna.txt,வினோத் கண்ணா மறைவுக்கு ரஜினிகாந்த் இரங்கல்,cinema, சினிமா
2018/Nov/54305-writer-rajesh-kumar-accused-on-thimiru-pudichavan-movie-story.txt,“இவர்கள் திருந்தவே மாட்டார்களா?” - ‘திமிரு புடிச்சவன்’ மீது ராஜேஷ்குமார் கதை திருட்டு புகார் ,cinema, சினிமா
